14263	16294
4674	7940
1467	12935
2027	606
4987	3712
13963	630
17134	18601
2636	14256
1921	16117
4788	6561
1107	5815
7752	5319
16602	13215
8017	6120
17111	11106
8084	6914
3856	13255
15548	16974
16500	16910
8073	13486
18745	16147
16084	17522
11475	2272
17455	9497
14744	11926
12889	3245
16404	5779
3733	18023
11238	15820
1214	12770
2583	652
12632	577
3250	17456
11342	16702
5666	13234
18683	12315
17912	13071
10030	8568
1299	10682
5406	11263
14250	2665
13418	7604
42	16153
16504	18346
6666	9826
5397	2478
16538	16693
5365	6410
17763	15914
14792	17519
8371	2848
14802	3426
4244	11473
11673	7082
11824	18335
7760	15968
10199	10741
17910	12576
11900	2978
11276	14393
9861	1181
7456	18374
9259	5135
15117	1019
16909	16841
2208	14568
18232	7129
6658	9997
1073	13463
12068	10367
5590	10401
19412	7578
1710	8601
5843	17031
6820	5454
6006	17065
10397	11725
1638	9733
9248	14365
1009	14841
11546	5743
15820	506
6965	12690
17168	1602
10646	748
8363	5526
168	12833
15308	17534
9220	17964
14901	10182
18950	13468
19274	6637
3266	13046
10748	5704
16095	18768
17190	6256
10471	5229
6275	1956
3257	1603
9611	2343
11775	7291
4422	13421
10047	17061
4138	18991
9751	8354
4545	7521
6523	13491
19216	10154
546	4478
4646	11304
6699	3850
4573	16490
12239	11821
9380	16091
15364	8231
12807	444
4696	222
9160	11559
6423	10282
2224	10658
2907	11352
18552	13516
18022	15886
13154	13352
13264	3801
4009	15937
2280	7465
19285	4857
269	16111
66	8713
18703	7645
11033	11996
3302	7840
18320	2276
7211	16323
7989	12006
984	12395
181	1263
8717	2776
10333	176
2480	13279
5248	12830
924	5667
17621	18175
14801	17519
5639	2951
19410	2407
11652	668
10811	10125
12238	17006
16863	14243
10247	18646
16059	7969
19129	16892
6347	1739
18221	6563
6231	18925
13473	12929
12108	16631
15504	14718
14652	4678
16824	18820
3852	18643
7645	12727
4270	3347
14632	16163
13120	7239
1155	5110
15787	17597
19362	3392
13198	1124
10447	3979
1074	8883
5480	3991
784	13214
10956	10552
11778	13881
10809	1839
7722	7860
11806	4949
4766	3297
8803	2021
18530	15985
9007	2976
6017	19039
7256	1503
4035	18814
9212	14840
3079	14752
6938	14698
11851	11696
16850	14851
1398	8647
18382	9769
43	16738
8525	7341
16851	6495
5469	5855
19432	3042
13331	10200
18384	1438
3890	9490
9287	8780
16191	1882
16069	15414
19184	18625
860	10745
1597	2674
14098	14522
8548	17631
19395	9530
10246	12035
7304	13306
6431	10539
4918	6290
14310	9615
7083	15035
6319	19463
1493	18281
19015	3022
12112	6262
3094	7035
188	19257
11373	2569
12555	14260
2226	18223
19107	19114
16220	18527
13244	13956
782	10913
15098	16012
12110	3506
14242	17081
9831	6469
5401	8424
2493	7920
7043	5365
1179	6503
1153	8652
14382	14968
5178	17539
14499	5425
7484	7971
4046	19086
10570	15960
5570	17263
890	5520
8606	6388
4291	6719
2636	18375
10288	9580
9901	15555
16788	11102
3324	6423
5925	14284
11659	17764
19337	7444
1154	2499
12708	18674
15114	14177
9486	18736
9566	14091
14300	8633
5013	2374
15811	16745
9727	2166
17038	16400
9831	6964
2713	3682
2138	9922
5831	16655
10524	16839
8214	3854
10146	14456
5534	1093
11579	2052
1299	96
7134	9955
14923	1814
10727	11554
13075	9282
8802	1328
17267	15348
3359	14777
19417	151
14061	17020
5014	4205
12105	10268
15623	2208
12446	7109
17894	17754
13332	13507
12804	10407
8806	10234
2572	11557
13372	15235
18369	16222
2613	7500
19312	5717
9807	3038
5176	7144
1987	8098
935	6722
10777	14316
13796	1996
6210	18232
16848	1765
8879	11932
13176	7442
1083	10760
5497	5421
2497	19237
12238	7229
15492	1036
14320	9667
4264	11520
229	10803
14244	5264
6586	6455
4753	5892
2868	17808
17842	18206
4872	18568
13774	3846
9157	9362
12336	19371
2241	1438
10733	15541
11567	12021
3992	13644
192	6821
9032	13903
18965	6486
7577	11822
294	9828
17397	5802
3525	3971
17207	9006
19359	13150
6607	15019
3446	16256
12139	5720
3534	5452
17799	5057
19180	6708
12984	16097
4112	18369
14931	8160
11204	8646
12195	17202
13231	13360
8963	18096
17360	8078
11648	16631
18316	7016
9211	6428
12801	141
16799	18419
1794	14823
4348	5005
14396	1126
15781	4928
3854	9909
15817	11723
242	16276
15562	3161
8554	12470
1127	13998
10489	8057
18092	13320
1953	11873
18794	13354
8946	11952
3017	13314
12283	1146
4496	17287
13004	4819
5277	6434
4464	6414
631	13681
18952	18986
3895	2330
13196	2444
15809	2102
5803	7163
11271	339
6645	19227
3329	11913
9676	4064
6711	10739
14770	11924
8909	5995
11727	4084
1579	9103
5920	17718
17076	11464
1101	8611
7184	5659
5686	18133
10953	13760
15133	16285
13148	18073
7887	1359
18231	17938
14776	10175
3399	15765
1977	1385
3339	19007
14594	15195
3846	15771
11277	10914
9401	17450
2959	9091
10846	14949
17102	19008
12374	2592
8172	14615
16258	4461
10297	15882
14518	3256
15607	7476
10433	5781
12839	13045
10151	12028
2287	15483
1702	15525
13231	3765
349	18
7539	4983
10139	5487
4430	14050
8797	17911
10744	12736
11596	1328
5960	19092
10139	1681
10415	18245
10843	13110
2666	16558
18619	10347
4377	17495
2808	17700
10372	4420
8701	8184
8778	14189
15863	1011
18950	16585
8608	248
8260	8143
11662	4360
8190	3966
9733	17560
6853	16888
12466	3496
14327	12731
8654	5070
5122	751
8485	8593
4500	10039
16416	2086
6505	489
15065	8482
3610	7042
2172	9843
17334	9310
412	12778
19120	13391
1359	18431
4912	7382
9792	13412
11733	2332
17505	18284
6771	12110
12817	11558
1702	2019
12424	2813
19331	19249
8563	10933
17923	17739
9774	7784
2824	12725
13349	2042
19051	14339
11547	6405
8799	3566
13620	8712
26	10779
5369	12273
7853	926
12231	15238
15343	18452
14261	10614
4118	4532
398	8096
15676	18374
5224	16859
8098	17230
17524	13255
6456	5688
12194	15252
6509	17064
18829	3921
1828	1271
15453	13128
5167	15803
14583	8188
1239	3475
2785	9601
6799	1029
5330	14023
8610	6463
10387	14087
843	37
9426	9960
18804	8803
13577	10847
12352	11840
17174	15490
4446	18903
1271	17677
12586	11769
10300	463
12905	10981
2830	10433
7274	16675
12824	9058
18753	4677
1465	12898
11096	6496
3687	17250
2889	12035
17380	9276
19029	8375
6348	935
4134	1112
16058	3101
14954	14846
131	9918
8908	10768
12121	1673
12403	6319
15901	15660
3720	703
1253	10680
10091	15651
17934	1315
5445	13565
7686	5484
469	4667
1181	4957
11295	2365
11686	19465
7472	15660
2880	4105
19032	17911
7486	17040
1433	2813
3378	5393
17852	7114
1515	9679
5820	4873
14950	3380
8967	15885
12927	3187
245	7248
11949	16824
8322	16518
11584	16661
8881	4471
19161	14698
83	2690
11561	4168
18590	12365
3332	17733
11138	22
11298	2072
11988	18234
4622	2554
17919	19061
11811	4436
137	15394
8516	15495
994	2886
9021	4714
4759	5233
12963	4133
2962	16017
7458	10520
2034	7080
8329	10166
13894	3569
12332	1670
8312	12446
1906	13600
7936	13478
8564	17579
10507	15725
18960	13603
4669	14279
6653	1415
671	13367
1562	19256
17258	16855
488	17683
7141	12538
9273	18813
6092	13069
1691	4196
15218	8268
14874	1584
14704	4851
19177	8426
11605	10814
133	17017
3863	14460
19135	11735
4821	9493
4070	8742
16696	2295
12461	3360
1422	1307
12359	19074
14916	14991
14738	5465
17406	14516
15681	4553
10813	17244
8786	3149
14305	9904
890	8133
13178	11038
10153	7874
13055	12035
16324	12742
6198	519
14569	3986
14022	15758
14615	7621
9918	6358
16585	10795
12812	1172
1288	7408
19192	6991
14903	1576
16198	15477
1772	17497
10318	12630
7401	16949
14173	6305
15838	11228
7394	12288
10314	8695
4889	18224
3688	3667
14588	12182
16219	1915
4446	16342
16624	13700
14889	8853
746	10583
5738	11111
9444	16274
10538	8945
10375	10128
1490	18162
8464	6703
10414	2938
13976	12530
1874	16534
16667	6140
16563	17080
17069	16482
17223	17019
9963	15457
8608	1531
10227	5379
11797	10661
13695	9462
6896	15265
5456	4514
1419	1158
13458	465
6607	662
17871	13990
1894	2337
18985	2752
6892	18629
6750	10699
6370	16572
18153	14435
11278	15672
14355	18469
17719	5920
11935	14582
18310	8892
1389	19452
19368	13757
3344	7251
1735	18157
4813	2025
2995	2351
8730	13689
2770	8703
19380	19326
14017	266
13582	7674
9957	14150
18129	6507
5336	10045
1604	18594
3449	18500
9010	9280
7967	7093
2224	4833
12624	14988
19228	15823
7359	1047
6510	5616
413	19306
1804	7865
7770	13985
9886	2532
971	6850
17270	9264
12099	12856
11897	14870
2212	5867
17842	3929
6263	13431
9616	4485
14680	14784
4352	18307
13190	19405
13909	15671
17070	3425
17148	3531
3261	176
8323	15176
18564	6589
12162	4802
6714	4181
15233	18826
8115	16552
8343	4336
15538	14211
13892	4165
2216	7292
9873	11609
10520	12435
3825	480
532	15854
1352	2997
8115	17356
13003	6451
5446	14672
15548	3493
4221	16345
11628	14571
18540	9898
11876	9181
10568	8342
6833	18152
7007	3460
16344	2824
4904	14310
1578	18919
7414	13873
14438	5026
19005	14607
2264	2534
11510	18318
17757	4089
16857	17498
13044	19192
15283	13449
3075	18157
14092	18925
9387	6044
7103	8552
4190	5556
9997	16544
6069	18037
17750	11422
8775	15826
11887	9873
6932	8533
10929	6823
10585	8292
7837	17928
4316	10065
9924	15235
4941	8169
13393	954
7611	13592
13951	9304
15132	18597
18734	19237
19149	8466
5142	10131
8683	7268
12723	6944
12655	11505
539	18683
18634	17070
5984	8578
3611	12216
7001	4697
15543	9475
7393	13489
8915	2215
565	10408
15293	1088
4488	11274
15585	15277
14781	9384
16896	1588
9278	4923
14028	17470
10213	5251
8070	1186
7954	3845
16939	13753
489	10962
5555	16743
17399	3747
15997	16711
8356	10726
3534	4329
2780	13047
7422	18567
14792	774
17424	11924
6564	7203
4470	1138
698	9200
7867	5272
4912	4077
1566	9534
3141	9642
515	17133
7565	4384
10844	5084
3179	17270
9805	10672
1072	18643
5492	15001
18000	524
11169	4753
11487	8159
8748	12080
6057	11454
7263	4829
7613	16565
18241	7172
12722	11508
846	16769
7174	17881
12868	17412
13345	2146
2248	6995
7881	13311
17120	6126
13705	7797
16543	4691
11723	6272
18274	14502
17007	15897
18926	16102
14743	119
12395	9619
17669	18170
17833	14625
5267	4143
19081	8379
8330	2492
18667	9533
9435	15532
15311	1860
14544	9875
1275	8159
2263	2929
6740	2380
12128	13491
9023	17640
7041	4677
7019	16691
7007	14647
13794	18536
10479	15280
15972	12112
3705	6005
18818	5667
12663	5014
12887	15091
7471	12458
17586	12648
2881	5151
14084	7563
1420	4667
7456	7877
635	1748
17150	6669
15007	5285
12503	1914
7359	15671
6268	9579
12129	7558
17527	6396
17823	795
16028	14081
4487	5802
9970	2226
16226	17552
8871	8493
3453	12928
3971	15574
4642	1747
14010	6465
16212	12847
14529	16997
5978	1342
9889	19029
15973	18842
3286	15916
7961	17160
15745	12120
10740	3512
11103	2985
15457	17335
2219	6720
17169	5381
8132	11942
2831	3953
2677	1958
3075	13090
11906	10194
7767	8677
16959	10149
9272	16724
10052	14653
13276	6804
19273	15434
15787	1042
7080	3102
6924	15858
16491	17393
12911	11790
5549	14119
4680	10329
18483	15908
8792	4510
736	11448
15773	5872
17587	18452
14323	6582
17209	18621
2332	1089
19018	4613
8331	7751
17935	10955
11066	14147
1149	5575
17936	12945
14447	7718
19433	2824
11902	5271
1683	7846
6367	12664
5337	3652
19360	13909
8637	12568
8789	16967
10874	18828
17842	13547
2615	19058
12231	6841
5662	3960
5485	17197
9610	14429
11901	5044
5548	7833
126	13719
6315	17674
9052	16474
4123	18453
11427	12019
15453	14201
2105	13509
14922	15255
2064	124
3748	13151
13242	12847
5782	3846
6594	9836
16936	4050
12864	9209
9252	17820
4672	782
16232	11253
9524	15556
2035	3925
14831	17272
12307	1554
18887	11334
17805	3802
864	542
2340	5904
6763	1016
15199	604
5478	3935
2073	13426
1326	345
15693	12977
5124	1707
4192	11729
16813	7335
7600	15721
476	15855
10653	2179
9462	19419
9111	812
10924	19237
10036	12429
13651	1831
4707	12109
12658	5096
15948	7741
19337	17975
11729	8561
12034	6920
63	15220
14890	285
6520	19309
15213	10614
16276	6164
8392	8417
7511	12021
17391	8897
5215	6271
8471	10947
8572	3562
2824	12381
14462	19282
5106	13397
16240	2609
9121	11723
13259	17846
5961	6358
12265	10744
4582	6280
11283	7099
18721	7001
4181	11877
664	7757
17515	15181
4571	9467
5951	7467
15172	11688
4856	14654
11493	7067
4542	9779
10977	14255
4145	16278
16222	10893
4391	7941
14576	16590
10067	3203
16243	15813
7755	15713
9628	8043
7264	785
12792	14457
13276	16081
8259	6419
15487	307
1161	17299
16348	4765
17920	8865
6613	10029
14458	17623
1595	3998
3721	16906
15158	16373
17159	7783
14944	6078
7751	14097
9400	14998
15484	18703
15407	15352
13397	257
5838	10101
3459	7775
1946	12101
13132	12191
683	9498
9859	15824
19404	14660
632	16660
9055	4364
13526	18396
13726	7005
5037	16632
9159	12973
17801	10912
933	7298
14171	3066
14010	14370
16872	720
998	13999
832	8215
15526	6715
18178	12083
2930	9494
19197	5055
120	11079
15272	12718
10295	16831
8983	15852
3017	14075
8147	1853
11182	13423
19440	12815
6664	19041
757	5957
12795	11025
17491	7904
1780	16526
6264	13794
11148	9573
14941	4857
8000	15435
7878	9983
15598	14694
12158	305
18611	1107
15192	12343
19323	18262
5332	10133
4183	1110
18640	15960
11716	18695
19452	6530
7980	3420
17907	13851
8234	8594
13651	14336
961	429
16958	17163
12825	17289
9151	16419
11664	2954
339	14
8176	1918
18417	320
7001	8402
1006	2553
3483	17279
5443	13729
18228	4216
8467	2505
1624	6030
16561	1218
16531	10267
12857	16287
3745	4843
15633	16701
6569	5743
6491	241
3808	3530
11861	7377
6319	8576
18635	13164
16277	13415
8242	8616
16280	12089
10696	12546
9469	2111
16810	10051
8434	16466
11763	4538
19043	16744
8482	12958
3066	8526
8621	13637
16800	9560
1959	2226
17606	10178
4042	10506
12616	7505
14314	5543
19449	7014
17884	4962
14389	9331
5251	1661
11037	8950
16330	2303
4143	15001
1785	515
8833	17676
5342	14747
18397	17572
14381	15850
11812	17718
16543	11756
10428	15468
16577	254
16495	14215
8100	16938
528	5051
9766	10556
17663	2051
12071	14941
7082	7857
6775	1019
14989	17309
1965	8514
15363	5091
14749	4120
11116	6116
5142	67
13295	993
4797	14217
16009	14628
2983	16275
6303	2716
1930	1636
3079	2189
13144	10557
970	15309
3006	1243
10954	6632
5414	8936
18664	18812
8756	16337
131	10338
2841	18336
3014	1603
9904	19413
13532	3597
13818	14465
18735	2003
18524	1615
1608	7080
11435	15563
3889	7727
11390	8555
12688	13179
7312	4754
11898	16163
3268	11221
6273	11414
15003	602
3087	14948
18425	4455
6785	16398
9109	13069
10768	773
7138	6185
9184	19253
17061	2680
3405	13295
17878	9229
17490	19124
18675	6605
11304	15227
16890	1695
4652	9241
2614	7771
17120	11341
9857	5969
8355	12856
17436	9389
19183	12443
8115	14428
8314	17219
14366	4735
4812	19350
14526	1450
14855	14974
11288	3726
7663	16174
14936	14659
6489	1167
3013	16634
18420	14715
7038	19094
17788	15140
10095	15217
9162	10206
12595	15204
15594	5349
10244	15288
2360	10699
4473	16670
8461	17603
9225	14511
14731	290
5295	15882
15198	2036
15513	15058
573	9204
1153	13223
14503	9271
15042	9317
13289	8124
10394	4740
12479	18632
11786	1564
14083	16170
1781	16010
8411	13146
5020	13561
8579	14273
10274	10847
10220	9649
13493	18885
6617	10682
19107	16471
4828	12017
16657	1729
11050	9290
7036	7032
12047	6565
11918	7136
6233	6184
14284	13827
14031	17549
7781	7731
3884	5772
16030	8091
14133	3057
814	1339
422	3730
2853	8471
17643	12332
2635	16565
10551	8195
10376	1410
9168	4158
5737	3831
4238	14353
7369	10318
11313	12207
3599	3109
11589	7275
17918	12053
14180	11169
2425	12026
6217	2617
16371	17370
7079	1376
1227	4895
2279	6458
6619	18378
5093	18363
8687	2271
16862	141
9706	11546
8616	12282
2978	363
9113	14135
17392	11811
11126	6895
9322	15566
13881	8766
1188	12486
17100	6989
8921	1884
7326	5801
8458	10778
557	8207
15270	18501
14187	12138
3410	6644
12820	10311
3680	12856
178	4081
6489	7959
8925	498
12893	17641
4253	886
10348	11677
10186	3101
6694	7664
2883	4454
17942	14180
9303	3156
4853	1673
12420	215
7235	17831
13950	67
14854	2299
9454	4002
456	17931
16300	6310
8492	13219
7152	9810
16768	682
9886	10985
13980	5314
1012	13543
1423	4613
16048	14368
8103	477
18915	8659
19322	7549
10354	16354
11405	4705
12564	464
6641	4252
2369	16160
6795	18478
2029	1876
4782	5273
17335	1080
15523	16092
10703	13076
18538	12420
5867	17189
12867	16125
11507	2479
13104	4138
3930	8204
10019	7612
16970	15409
6655	19126
4436	5963
16965	3609
8496	2706
8821	11008
3498	513
3647	5387
12010	4031
4237	5307
8909	12310
5949	6186
14250	15983
1790	14297
6768	13464
3377	5147
11791	3373
7551	10108
9480	16697
13339	1061
3350	397
2384	17755
13936	15395
8540	7291
14813	2930
18716	1021
12737	19284
17204	18598
4921	11169
7403	11607
3046	711
352	6816
13924	3557
13630	18680
2870	12577
11692	14298
13813	17454
2812	4211
12815	7500
19427	2614
10801	10152
5986	4517
9907	1467
17288	2487
5791	5666
746	1144
817	468
14184	1568
8180	8914
10361	15241
220	17908
18848	17116
14322	823
14288	8514
7935	14970
19075	16481
6225	9271
18429	3212
9707	9226
16049	9066
16019	9475
14545	2047
8580	14042
10158	17880
16273	13878
19073	9413
2235	5627
16788	1138
13873	13174
8623	3019
3219	14864
2142	17108
14090	13703
16030	2173
2279	6018
14253	13403
5331	4657
1291	11760
15014	6028
11536	10836
2639	13495
3020	4447
2595	806
9844	13782
14915	6433
14987	6806
15922	5571
11303	10271
14941	4977
17676	13383
7788	377
2393	4338
7626	9454
15049	3827
4842	18452
8168	6822
879	8283
8826	8377
16450	747
2706	3897
1944	18673
5824	15186
17770	1505
299	17368
8459	13714
16510	18632
10542	7827
10981	10343
17618	6503
8760	7453
12020	9844
12340	3645
8607	9868
17919	12496
9186	6927
18550	11179
28	8325
6564	3578
11408	19170
12861	16317
1320	1422
5112	12354
16681	17298
5938	7176
11872	5015
13941	1486
14131	12473
5228	14112
18944	637
7304	8529
8312	12990
11465	16386
6247	1951
7816	12077
8680	12347
3355	6495
4930	421
17588	12778
5516	19380
7741	18568
10230	14454
12069	17710
12383	19082
18497	4351
15495	13936
3223	2258
5539	10266
14527	589
5902	14899
6798	18840
8272	13614
2015	17173
13952	18714
2188	5790
10030	10609
2303	14062
13258	1228
7683	15542
16995	13747
18412	18272
14602	11326
12586	9113
17470	12895
7546	11196
4895	14414
17192	18134
5416	6379
7220	14461
17373	11766
15143	18691
6298	18077
11634	15185
15707	14930
17441	15360
10220	13716
9387	16705
17349	8518
7937	14174
2214	7285
9379	1922
1722	15049
12534	1791
10558	11207
10939	19226
3341	10974
8357	13226
8144	7050
19365	11544
9252	4260
391	12775
17700	1092
8810	18102
3952	8431
13907	10405
5872	5442
345	12336
924	6047
9382	16427
15061	2263
14121	15974
14081	18499
11634	15811
18594	5303
1011	6326
235	7522
12852	9600
17765	15592
5213	10478
8378	14772
124	10430
17755	10060
18030	13079
12211	3709
16912	2826
8404	13725
19395	16981
11803	15156
3894	14441
12669	12083
2803	13158
5875	9380
4800	10467
7182	14310
2929	9486
7941	15259
8959	17011
13904	2340
14852	7287
16674	4966
3231	13419
16336	5362
2828	7401
16859	18769
7725	972
3943	12856
7338	17555
14763	11005
17410	6656
13353	10699
11455	11910
1439	12420
19387	14936
15532	5583
17235	14447
11861	3994
19447	15975
1244	11353
7624	10073
115	18403
19415	11114
3101	15131
18444	8201
8195	1385
16990	6083
1927	5670
8101	11990
17864	11255
15099	13572
3418	13310
18620	6985
16707	13175
17693	2573
18903	6310
2027	355
14714	15168
12076	14454
18289	14541
9923	9711
9529	12925
9474	19105
534	15078
18643	16688
16077	19006
9800	1062
3787	15720
2469	16388
9437	10938
4580	2909
3559	1461
5947	12570
5377	6229
14408	5208
16331	18786
712	8933
16930	16584
18324	13124
861	3545
12372	14229
10855	16949
19389	4994
1230	14498
14302	3682
16095	3157
2445	18913
11519	2112
11120	18558
18624	6779
11680	17133
5989	13337
862	6152
4144	11904
4676	14414
18912	15511
18006	602
14969	2060
12008	14855
15902	1298
4593	13624
14104	11276
782	10876
8739	2322
10758	13372
12414	18083
1948	10129
6366	7172
2569	1701
16657	79
12790	12287
13247	16125
13876	2365
18572	688
18140	2005
2105	4202
12737	16405
16089	15923
10070	15176
17681	14211
8093	593
17422	18054
8316	16813
10669	9212
12737	19201
19252	18842
14791	16818
3881	9177
4097	6500
3011	9947
17460	2558
1111	10774
7783	13145
16699	197
17787	9870
19368	10179
14217	8030
13263	9687
1375	10544
3205	8387
10958	13314
18170	8005
15468	641
19302	15178
4292	7684
11396	17663
2681	11162
9575	55
18750	8228
16195	5348
17699	10455
3075	5767
8149	8590
7598	15375
16297	10921
18184	3827
2132	8118
8596	17523
17517	8519
8945	7903
19362	15332
6574	1510
17858	14840
2395	17622
300	6377
5438	15936
17277	14100
2461	2685
18425	16568
3115	15099
2750	8993
8413	14920
3607	5146
8917	1780
18714	6270
16393	771
17560	7393
1110	8520
13011	5992
181	18880
14613	19102
15357	2232
1965	5301
11934	19167
2036	16210
14242	16762
16791	14103
8579	4933
13115	9558
5580	13361
13387	1271
8143	12498
16560	10568
6526	14826
13249	12587
10420	5798
17491	5559
842	6798
16403	9045
3359	2166
12702	5603
19433	16185
14505	7888
5740	16367
312	2282
6555	2844
11886	12641
2622	5326
8216	5465
11872	9156
5234	17214
6960	13910
5600	4121
2424	7083
10684	10941
650	17296
11576	14873
4325	1603
12316	3195
6427	12611
6003	15520
2611	11258
13481	18742
11734	9590
5088	5895
6973	15277
656	15104
6003	9086
18499	17351
7819	15367
3444	5351
12428	4727
15983	15535
9235	14900
4682	10602
3429	3603
13594	1939
12528	7002
13412	7502
4816	3641
1772	2189
13500	4521
12510	11317
9211	62
16294	8560
15967	18375
18000	14081
6551	10661
4345	13584
11147	8162
8218	3946
1543	14133
2722	14277
2377	7595
9135	11105
5445	2097
16432	15299
5590	5045
8174	1872
6482	14457
7356	11088
17326	3376
5814	2712
12541	15925
6057	10625
10778	10293
429	6982
6592	14228
7422	17997
17320	7379
18597	9891
11456	7987
9241	7433
18657	2933
13322	17923
16140	5145
11770	504
1635	10169
19180	562
10401	15494
8187	16
7041	17548
9986	4552
15134	19462
17565	16144
14762	12586
4612	1441
15787	15804
11804	13458
15786	4328
9294	2069
2759	3116
2976	549
14446	5664
13859	751
12571	12189
5517	2867
17191	4181
1507	2406
3711	13057
1744	3372
6459	19179
4923	2848
6602	11815
3716	18207
9398	18197
5993	10551
267	13383
15020	19193
2200	1763
2966	14247
15255	2864
8502	11064
13874	19422
11854	15182
10035	3201
2969	16216
1294	12147
17444	5678
13078	1640
8976	3906
10813	1779
13182	9847
13613	3856
420	12033
13651	13247
9453	4624
17424	13297
9448	7538
8941	7906
11326	14733
2186	11059
14265	11439
10386	12979
241	12337
7301	3193
14790	6636
3521	4666
1936	13109
15146	17398
18829	1968
9468	8582
9057	2040
16530	6087
7529	17716
1622	13079
16581	9949
16444	16595
4915	11940
4822	2245
14881	4941
4885	7159
15138	7556
6162	4123
10925	2412
16325	3081
13441	17145
1869	10823
2339	15164
10078	13021
10620	18986
5126	1613
4807	8252
6719	15167
17664	6742
1700	2360
18964	11555
6894	15745
4552	17945
14521	4908
809	2366
4708	5575
8949	6337
7126	3036
18001	11192
3010	12248
14131	7530
17646	6094
17067	4028
14847	3348
8856	1772
13514	19283
16731	2742
1819	18428
16006	18927
860	15910
5582	15039
10766	12032
16712	8680
2963	11031
12601	4315
5205	13416
14818	2005
619	2129
5854	14287
17521	8158
12500	8552
16616	9886
8935	6061
709	17559
4651	16283
9973	16292
17060	12491
6150	10458
15857	18265
7133	4924
16181	13428
7659	12501
12685	19160
15273	18551
17347	19453
881	8317
18111	14914
7109	6296
6221	8261
5336	5604
18473	15724
3569	16239
17124	6390
1227	6105
7151	15924
493	15316
3747	9361
7048	10522
10596	14224
9419	8181
11873	6393
18168	19423
9445	1688
3956	2122
17309	666
17412	14544
405	6591
15437	19047
9602	19195
4422	5541
61	12581
1100	189
14032	18101
15639	5797
10655	893
9219	1482
331	11967
130	9912
14747	5415
4193	10853
595	16279
122	10297
11656	726
1400	16166
16938	4035
4330	11133
18273	5976
11909	6012
17245	13402
3488	4562
19414	6384
19272	132
10088	14410
12169	8259
1552	3486
17097	15162
7735	18563
8882	16417
13206	13978
1313	16951
17259	10927
2306	3393
3197	17705
182	17392
13193	16485
10483	15057
7322	17756
9413	18905
8298	12588
16692	6834
4412	10193
11434	13921
7413	1698
2227	8503
6730	10753
17642	9552
180	11093
17026	8176
16524	1126
4758	10173
15154	1361
7823	7291
6615	6811
149	5161
10207	11807
10997	10290
9404	7520
2555	7533
12573	2796
725	12064
9904	3304
5721	17936
15021	14512
18409	7616
14737	5296
14441	12278
19058	15360
5411	16652
10600	10689
1521	11025
2305	12965
8522	3700
11640	8898
3985	14335
11289	12596
11648	8819
11097	6358
13051	12463
3194	4190
17178	4154
1326	4265
3990	12553
18952	14756
1343	5675
684	10103
14284	10723
15803	19410
10417	16003
19059	10866
7691	7066
5694	4728
7937	2512
8031	3715
19408	16594
10742	4859
908	111
19242	9549
11830	15382
5250	17971
10076	5193
6795	15836
10423	9031
15114	6410
1978	12849
7483	9571
10842	8127
7107	6094
11123	10898
754	1345
12204	10188
10938	2253
12571	4324
11391	336
866	11612
2921	18116
15766	12870
214	13830
17031	11594
17565	1026
8423	3154
12502	14502
17371	5566
19079	5224
10210	6049
373	12565
9333	4792
17643	5242
13256	16454
1830	17256
11753	17880
3263	17360
6093	18256
17220	9045
3876	19110
10229	6802
16191	15611
13140	6426
9912	1783
412	10627
9227	14035
15136	2619
2891	932
4055	333
128	10748
13113	5958
13185	15964
14389	2840
18563	9142
2794	14031
7623	3399
12379	951
1659	14837
15749	3107
4965	4820
6072	12208
18480	6825
6436	17887
13384	11715
3764	14982
2954	12065
15855	783
11866	7100
12965	10379
14446	3519
10765	16012
19137	19280
8558	14364
14500	6862
6353	14968
3290	3944
12037	6731
17687	18801
17294	662
12687	7601
12788	17946
1384	9213
13645	407
7887	7241
4660	17433
18094	15160
5599	12834
4600	9166
3262	838
9889	2228
3435	15463
10512	6790
882	6844
2216	17692
4081	4597
1371	15652
8405	424
5902	17761
11793	2663
2847	9212
8320	3591
11049	15485
15039	8063
18486	16485
17947	1341
14954	6961
8645	1483
6369	10118
15765	1952
5405	12966
8707	2308
3480	7906
93	14949
6434	14658
14559	2327
15434	19257
10138	2712
13681	2086
16821	9303
6132	12725
235	6594
9756	14738
2933	10991
9692	12113
7567	3589
5252	8588
1787	3887
1853	3543
15736	5608
13922	3796
12370	2533
11827	7915
17517	16648
17138	18001
10995	16211
10759	10293
4294	1074
5438	10756
14751	16780
757	9583
12764	2680
9328	13028
5412	5885
7590	3728
19395	10370
3555	2211
16230	12894
17440	5444
12782	5713
6809	3959
2084	19406
1799	14451
9163	1173
9407	89
627	6333
6572	2801
545	1769
11582	1746
12641	10285
14977	9291
14237	2909
2021	996
17846	1898
6676	6752
14924	11994
1635	19169
13734	13890
2224	17064
8113	11284
13596	4927
8851	3806
18204	10412
15742	4089
7434	16952
5540	10313
17759	17434
2954	1373
12498	10241
3888	13613
16278	10684
1670	14101
6507	13211
10334	8057
18670	3149
6872	18947
8262	15755
11181	12828
2786	1398
9149	130
12348	1769
6514	5669
12713	15377
3542	2779
14877	3572
8523	15391
16984	7320
15285	5341
3186	16013
5099	3288
9303	7263
13652	14737
10324	2970
12883	2726
15477	3803
5830	16235
7489	16585
1040	12888
6263	4114
16371	18165
7048	7218
1696	3581
3803	16979
